485
image_name	category_name
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\20200109-pt4416k01(7)-엘투(대행,828)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP03333.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\20200109-pt4416k01(7)-엘투(대행,828)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-모델컷추가-DHP03509.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\20200109-베넷미(22품목+2코디)01.20-jk2154k01(2)-베넷미(대행,퍼쇼트코트)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP04208.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\20200109-베넷미(22품목+2코디)01.20-nt1874k01(5)-베넷미(대행,샤이니라운드니트)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01845.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\20200109-베넷미(22품목+2코디)01.20-nt1874k01(5)-베넷미(대행,샤이니라운드니트)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01869.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\20200109-베넷미(22품목+2코디)01.20-nt1874k01(5)-베넷미(대행,샤이니라운드니트)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01895.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\20200109-베넷미(22품목+2코디)01.20-nt1874k01(5)-베넷미(대행,샤이니라운드니트)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01915.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01208.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01232.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01262.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\20200109-베넷미(22품목+2코디)01.20-t3641k01(5)-베넷미(대행,코튼캔디탑)-얼굴컷 사진 셀렉 신경써주시고 제품컷 색상 맞춰서 작업해주세여~-DHP01282.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\20201117_000538_코지-158632167267858900_304202806.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\20201117_232122_709안밴드체크슬리부컷-159315553581613700_1525237110.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\20201118_001739_룰랑남방-160024656125696200_98047869.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\2020_04 촬영원본-반-리-나스OK-1-(2111)-1.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\2020_04 촬영원본-반-리-나스OK-3-(148)-d12.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\2020_04 촬영원본-반-리-나스OK-3-(158)-d12.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\2brand_006_05.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\2G5A2117.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\2G5A2152.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\2G5A2195.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\2G5A3291.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\2G5A3335.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\2G5A3399.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\33-(10)-sk1601(4)-위더트랜드(대행,도트) 7.7-02-IMG_1535.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\33-(10)-sk1602(3)-위더트랜드(대행,튤립리본) 7.7-08-IMG_2603.jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\33-(10)-sk1602(3)-위더트랜드(대행,튤립리본) 7.7-08-IMG_2687.jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\4-반삭완료-20190128(샘플)-국내0124-할당-t2933k91(3)-인디핑크(샘플,글리시M)01.25-1-IMG_3457.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\6sk1938-1 (1422).jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\80426(대행)24-bl13-2080 (3350).jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\80426(대행)24-bl13-2080 (3360).jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\80426(대행)24-bl13-2080 (4379).jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\80426(대행)24-bl13-2080 (4389).jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\80426(대행)24-bl13-2080 (5189).jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\aldkjflkdjf_3 (442).jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\aldkjflkdjf_3 (452).jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Ave29Th_453_01.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Ave29Th_453_img.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\banhana_082_02.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\banhana_082_20.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Barcode_100_00_HS_바이엘.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\barrica_154_02_1.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\batch_GATE_208_04.jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Bella_002_03.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\bl1145-bl1145-s_11.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\bl1183-bl1183-s_12.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\bl1212-bl1212-s_5.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\bl1288-bl1288-s_10.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\bl1987k91-bl1987k91-s_6.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\bl2172c93-bl2172c93-s_4.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\bl2491c96-600_5.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\bl914-bl914-s_08.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\bl916-bl916-s_5.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\bl923-bl923-s_05.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\bl964-bl964-s_01.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\bl997-bl997-s_03.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\BLEE_125_11_7.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Blondie_136_06.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Blondie_138_01.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Blondie_138_img.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Blondie_140_09.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Blondie_150_07.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Buying_116_02.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\byhoney_145_09.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\byhoney_147_10_1.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\byhoney_147_20.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\byhoney_147_30.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\byhoney_151_07.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\byhoney_152_00_HS_오프워싱T.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\byhoney_152_12.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\byhoney_155_07.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\c88bl1800-c88bl1800-s_11.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\c88sk2007-c88sk2007-s_2.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\CAROL_022_06.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\cd1020c07-600_2.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\cd1068k07-270_1.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\cd1068k07-s_2.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\cd1265k0a-s_8.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\cd545k8a-cd545k8a-s_8.jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\cd558k8b-cd558k8b-s_1.jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\cd558k8b-cd558k8b-s_11.jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Clair.A_118_06.jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\DAKS_1623_02.jpg	브라탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\DAKS_1623_30.jpg	브라탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\DAKS_1623_img.jpg	브라탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\DAKS_1640_05.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\DHP06040.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\DHP06132.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Dokae_794_16.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Dokae_795_03.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Dokae_795_imgs.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Dokae_829_03.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Dokae_829_img.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\doorim_1108_07.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\FallingJ_072_11_8.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\gjkrle_ (10336).jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\gjkrle_ (10346).jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\gjkrle_ (10356).jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\gjkrle_ (4933).jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Gstudio_020_07.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\Gstudio_127_07.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\habanjang_275_02.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\habanjang_275_54.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\HONGSTAR_032_50.jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_0526.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_0554.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_0597.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_0898.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_0921.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_0966.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_0984.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_1089.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_1127.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_1188.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_1475.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_1501.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_4735.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_8210.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_8258.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_8275.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_8285.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_8477.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_8855.jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_8882.jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_8890.jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_8899.jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_9070.jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\IMG_9136.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\J-tory_162_06.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\J-tory_163_05.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\J-tory_164_03.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\J-tory_493_04.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\J-tory_494_01.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\J-tory_494_11.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\J-tory_495_08.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\J-tory_545_06.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\J-tory_548_01.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\J-tory_548_11.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\J-tory_549_07.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\J-tory_552_04.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\J-tory_553_00_HJ_루이셔링.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\J-tory_553_img.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\J-tory_556_03.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\J-tory_582_06.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\J-tory_582_17.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\jk1591k92-jk1591k92-s_2.jpg	탑
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\jk2530k09-3go(코듀로이집업)0915얼굴컷,몸매보정(어깨부분일자로올려주세요,9번예시로작업-5-IMG_0843.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\jk980-jk980-s_06.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\k86sk1938-1 (1839).jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\k86sk1938-1 (1881).jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\k86sk1938-1 (1928).jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\k86sk1938-1 (1958).jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\k86sk1938-1 (1970).jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\k86sk1938-1 (1992).jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\k86sk1938-1 (2007).jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\k86sk1938-1 (2151).jpg	셔츠
